staging_id,name_raw,city,region,r3_classification,match_type,cartescolaire_matricule,cartescolaire_name,cartescolaire_scheme
56090dea-274f-4e8e-9c63-62d6977e8060,COLLEGE PRIVE LAÏC MONTESQUIEU,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060344,COLLEGE PRIVE MONTESQUIEU,DIGIT_PREFIX
220335c1-f4c6-4fde-ad8d-b8c13967c3df,COLLEGE PRIVE LAÏC SAINT-EXUPERY,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060345,COLLEGE SAINT EXUPERY,DIGIT_PREFIX
dc2be60c-964c-48ab-9df4-af337b0fdaf0,COLLEGE PRIVE LAIC TOUSSAINT ANTOINE,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060346,COLLEGE TOUSSAINT ANTOINE,DIGIT_PREFIX
63d5a339-ed0e-4f76-badd-01e922b7cd86,COLLEGE PRIVE MONGO BETI,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060342,COLLEGE PRIVE LAIC MONGO BETI,DIGIT_PREFIX
352c817f-8b7c-4b6d-b754-30119404a62b,COURS DU SOIR FADIMATOU HADJA,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,10010003,COURS DU SOIR BILINGUE LA PROVIDENCE,DIGIT_PREFIX
435f8936-87d2-4adb-a6b7-efe2e5a12c84,INSTITUT DE LA REFERENCE,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060358,INSTITUT DE LA REFERENCE,DIGIT_PREFIX
59d95502-2f5f-4b9d-84ad-e9aebc507210,INSTITUT PRIVE LAÏC ESSOMBA,Yaoundé,Centre,DUPLICATE_REVIEW,PROBABLE,11060272,COLLEGE PRIVE LAIC ATANGANA ESSOMBA,DIGIT_PREFIX
c93d248a-ecb1-4c06-a8e2-8c92563c162b,INSTITUT PRIVE LAÏC MBEUKAM,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060361,INSTITUT PRIVE LAIC MBEUKAM,DIGIT_PREFIX
31da4bb0-eab2-4965-9be3-db9918b2c058,INSTITUT PRIVE LAÏC SIANTOU,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060297,ENIEG SIANTOU,DIGIT_PREFIX
97cffb99-32b8-4115-8e37-c20ba1c2da42,INSTITUT SAMBA,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060871,INSTITUT SAMBA SECONDAIRE,DIGIT_PREFIX
290c61b6-3acf-4082-9fd7-5e539e657842,NOTRE DAME DE LA BONNE SEMENCE,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11061102,COLLEGE BILINGUE NOTRE DAME DE LA BONNE SEMENCE,DIGIT_PREFIX
38493dd7-c95a-4010-833d-5c6e7d7c8f4a,ROBEN MEMORIAL EDUCATIONAL COMPLEX,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11080094,ASEC INTERNATIONAL COMPLEX NKOZOA,DIGIT_PREFIX
f09a235b-0a2e-41d4-9e38-ee2722beaa75,COLLÈGE FADIMATOU HADJA,Yaoundé,Centre,DUPLICATE_REVIEW,EXACT_NAME,11060326,COLLEGE FADIMATOU HADJA,DIGIT_PREFIX
d81141ee-4962-4eef-ae53-46fdc3281cae,INSTITUT PRIVE LAIC ESSOMBA,Yaoundé,Centre,DUPLICATE_REVIEW,PROBABLE,11060272,COLLEGE PRIVE LAIC ATANGANA ESSOMBA,DIGIT_PREFIX
c65852ca-944b-4467-9b49-3c70f3c483da,COLLEGE D'ENSEIGNEMENT TECHNIQUE INDUSTRIEL FEMININ,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11120066,COLLEGE D&#039;ENSEIGNEMENT GENERAL ET AGRICOLE JEAN ZOA (TALBA),DIGIT_PREFIX
4396fc55-1b99-4b0f-b599-62bed83be8ad,COLLEGE PRIVE LAIC DE L'ESPERANCE (COPES),Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11090026,COURS DU SOIR DE L&#039;ESPERANCE PIERRE OVONO,DIGIT_PREFIX
4016d84a-e507-48b5-b175-03ffbe1ff58e,COLLEGE PRIVE LAIC GOLDEN INSTITUTE,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060354,ENIEG GOLDEN,DIGIT_PREFIX
31339da2-7153-4a71-bc64-dea496e18925,COLLEGE PRIVE LAIC LA DIGNITE,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060325,COLLEGE DE LA DIGNITE,DIGIT_PREFIX
983387a0-2431-4442-9dd4-4f0f15e842e5,CETI NOTRE DAME DES VICTOIRES,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11150062,CETIF NOTRE-DAME DE SOMO,DIGIT_PREFIX
e8b8392e-8f79-403a-843e-ccf622ffc64f,CITY BILINGUAL ACADEMY,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060366,CITY BILINGUAL ACADEMY,DIGIT_PREFIX
fa1a9337-9f2c-4aa6-8d68-a6f2e1c90056,COLLEGE B. OLIVE,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060249,COLLEGE B. OLIVE,DIGIT_PREFIX
891b0d6a-fdc1-434d-af96-c74883ad63f0,COLLEGE BILINGUE LES OISILLONS,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060371,COLLEGE BILINGUE LES OISILLONS,DIGIT_PREFIX
8b762796-54af-4ea9-8c0a-323e13e999a6,COLLEGE DE LA RENOVATION,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060237,COLLEGE DE LA RENOVATION,DIGIT_PREFIX
dfc38288-a48b-452e-83e5-8eacc18df237,COLLEGE DES SCIENCES ET TECHNIQUES INDUSTRIELLES,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060375,COLLEGE DES SCIENCES ET TECHNIQUES INDUSTRIELLES,DIGIT_PREFIX
9d8e1c58-ecc8-4ef0-b5d8-ec129bd81fdf,COLLEGE EBANDA,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060377,COLLEGE EBANDA,DIGIT_PREFIX
227e7f9c-3c50-486d-964b-9528e77fe0e2,COLLEGE FUSEE (FONDATION UNIVERSELLE STELLA ENGAMA),Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11130041,FONDATION LE BON SAMARITAIN,DIGIT_PREFIX
46359034-07c6-439b-a9c1-0b7042a12021,COLLEGE JULES FERRY,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060379,COLLEGE JULES FERRY,DIGIT_PREFIX
eb245bf6-2bac-40c4-833e-20276b8ca1f8,COLLEGE MARKESSO,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060872,COMPLEXE SCOLAIRE BILINGUE MARKESSO,DIGIT_PREFIX
fe9e01da-849b-48b5-aee3-0546db9304ee,COLLEGE POLYVALENT BILINGUE LES AIGLONS,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060382,COLLEGE POLYVALENT BILINGUE LES AIGLONS,DIGIT_PREFIX
548ce6ae-4e6f-4cb3-a8b6-0ee8007560ef,COLLEGE POLYVALENT LA MUTUELLE COMMUNAUTAIRE DE DEVELOPPEMENT,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060383,COLLEGE POLYVALENT LA MUTUELLE COMMUNAUTAIRE DE DEVELOPPEMENT (MCD),DIGIT_PREFIX
dff6d930-c68b-425b-be66-4b37a18166ce,COLLEGE PRIVE LAÏC DU SAVOIR,Yaoundé,Centre,DUPLICATE_REVIEW,PROBABLE,11060376,COLLEGE DU SAVOIR,DIGIT_PREFIX
f32994d7-9046-4eae-9671-f69d0113c20d,COLLEGE PRIVE LAIC FLEMING,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060387,COLLEGE PRIVE LAIC FLEMING,DIGIT_PREFIX
b6a6fd16-5c6f-4e89-b326-3f01fb91e720,COLLEGE PRIVE LAIC JEAN JAURES,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060388,COLLEGE PRIVE LAIC JEAN JAURES,DIGIT_PREFIX
ec9ab585-fe88-4132-91c3-098539a20cee,COLLEGE PRIVE LAIC LA FONTAINE,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060389,COLLEGE PRIVE LAIC LA FONTAINE,DIGIT_PREFIX
dc9c37aa-c323-4058-97b1-0098487dd6a9,COLLEGE PRIVE LAIC LES CHAMPS DU LYS,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060380,COLLEGE LE CHAMPS DES LYS,DIGIT_PREFIX
c5d8621a-06d6-48a2-a134-4088e2126e52,COLLEGE PRIVE LAÏC MOKALA,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060372,COLLEGE BILINGUE MOKALA,DIGIT_PREFIX
6df69f6f-4512-4d4d-b50e-d9927b86b377,COLLEGE PRIVE LAIC NOTRE DAME DES BEATITUDES,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060381,COLLEGE NOTRE DAME DES BEATITUDES,DIGIT_PREFIX
bbd9efe2-f799-429a-8218-4314cc39f1d6,COLLEGE PRIVE LAIC SIGMUND FREUD,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060861,COLLEGE PRIVE LAÏC SIGMUND FREUD,DIGIT_PREFIX
c9966b05-3b73-4512-ac29-3147e86f691b,COLLEGE PRIVE MODERNE DE L'ESPERANCE,Yaoundé,Centre,DUPLICATE_REVIEW,PROBABLE,11090026,COURS DU SOIR DE L&#039;ESPERANCE PIERRE OVONO,DIGIT_PREFIX
fe4f2620-5a40-4410-b0f3-26192664d458,COMPLEXE SCOLAIRE PRIVE LAÏC BILINGUE EMMAÜS (COSBIE),Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060392,COMPLEXE SCOLAIRE BILINGUE EMMAUS (COSBIE),DIGIT_PREFIX
7c96626f-ad38-439a-ac94-b0bc6831b483,FRANKY SECONDARY SCHOOL,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060404,FRANKY COMPREHENSIVE SECONDARY SCHOOL,DIGIT_PREFIX
f35d5bbf-7b23-4d44-8b70-91ca4df61633,GROUPE SCOLAIRE LES PIGEONS,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060368,COLLE GE PRIVE LAIC LES PIGEONS,DIGIT_PREFIX
46b04650-3eb8-4ff7-b4d1-5ebfb0120a62,HOLY INFANT HIGH SCHOOL YAOUNDE,Yaoundé,Centre,DUPLICATE_REVIEW,PROBABLE,11080081,HOLY CROSS INTERNATIONAL COLLEGE,DIGIT_PREFIX
297787ec-8eb0-4982-a495-c891469236a6,INSTITUT BAUDELAIRE BILINGUE,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060408,INSTITUT BAUDELAIRE BILINGUE,DIGIT_PREFIX
de418e92-f152-4540-837f-df11cd38378a,INSTITUT DES TECHNIQUES INDUSTRIELLES D'ETOUG-EBE,Yaoundé,Centre,DUPLICATE_REVIEW,PROBABLE,11060364,ASEC FOUNDATION SECONDARY SCHOOL ETOUG - EBE,DIGIT_PREFIX
c0b28ce4-f1b2-4781-b595-ac78db9236db,INSTITUT POLYVALENT NIBERT (IPONI),Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060410,INSTITUT POLYVALENT NIBERT (IPONI),DIGIT_PREFIX
2ae17700-fbcb-44b0-b053-f3096cc1d8e4,ISEIG ENSEIGNEMENTS SECONDAIRES,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060435,INSTITUT DES TECHNIQUES DES SCIENCES ET DES ENSEIGNEMENTS,DIGIT_PREFIX
54d99542-6288-40b9-b7ea-364204f94974,KAD-NDAP BILINGUAL SECONDARY SCHOOL,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060412,KAD-NDAP BILINGUAL SECONDARY SCHOOL,DIGIT_PREFIX
e603dd24-7c44-43fe-9922-cf506ce4533e,"MARIO ACADEMIC COMPLEX, MENDONG",Yaoundé,Centre,DUPLICATE_REVIEW,EXACT_NAME,11060413,MARIO ACADEMIC COMPLEX MENDONG,DIGIT_PREFIX
c8795802-b903-4723-9459-d419284f2e4e,MEVICK BILINGUAL GRAMMAR SCHOOL ETOUG-EBE,Yaoundé,Centre,DUPLICATE_REVIEW,PROBABLE,11060364,ASEC FOUNDATION SECONDARY SCHOOL ETOUG - EBE,DIGIT_PREFIX
8c280508-34cc-4fde-8891-417087218fc6,NATIONAL EDUCATION SERVICE COLLEGE OF ARTS AND SCIENCES(NESCA),Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060414,NATIONAL EDUCATIONAL SERVICE COLLEGE OF ARTS AND SCIENCE,DIGIT_PREFIX
22dc5585-e6dc-4f81-89ca-601997c918bc,OXFORD HIGH SCHOOL,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060415,OXFORD HIGH SCHOOL,DIGIT_PREFIX
184c98bc-3ea6-4735-afc6-a70ea1ba3f6e,COLLEGE PRIVE LAIC DU SAVOIR,Yaoundé,Centre,DUPLICATE_REVIEW,PROBABLE,11060376,COLLEGE DU SAVOIR,DIGIT_PREFIX
65881361-780d-40f6-89b3-05bab7704ce3,BILINGUAL AFRICAN COLLEGE OF TECHNIQUES (BACT),Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,16390946,AFRICAN PIONEER COLLEGE TEZE,DIGIT_PREFIX
19ffdcfa-8fe4-48d5-a603-c24457f4ec1e,COLLEGE PRIVE LAIC INSTITUT BILINGUE BAUDELAIRE (IBB),Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060408,INSTITUT BAUDELAIRE BILINGUE,DIGIT_PREFIX
2b20383b-400c-441a-8b18-4bb50a3c6ff8,COMPLEXE SCOLAIRE ADVENTISTE D'ODZA,Yaoundé,Centre,DUPLICATE_REVIEW,EXACT_NAME,11060283,COMPLEXE SCOLAIRE ADVENTISTE DE ODZA,DIGIT_PREFIX
69caa37b-5c5f-4f09-a02b-ca738de17522,GROUPE SCOLAIRE PRIVE LAIC DJONOU,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060374,COLLEGE D&#039;ENSEIGNEMENT TECHNIQUE DJONOU,DIGIT_PREFIX
efecd56c-b7ff-480d-a8d8-02ce814893fd,NSTITUT TECHNIQUE INDUSTRIEL D'ETOUG EBE (I.T.I.E),Yaoundé,Centre,DUPLICATE_REVIEW,PROBABLE,11060364,ASEC FOUNDATION SECONDARY SCHOOL ETOUG - EBE,DIGIT_PREFIX
b3e5ce83-5e3b-400c-bc8d-faf1106feb42,CHUO BILINGUAL COMPREHENSIVE COLLEGE (CBCC),Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060185,CHUO BILINGUAL COMPREHENSIVE COLLEGE,DIGIT_PREFIX
fa75c5bb-ff5b-4a01-b622-591d300829be,"COLLEGE ""LES COCCINELLES""",Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060191,COLLEGE SCOLAIRE INTERNATIONAL LES COCCINELLES,DIGIT_PREFIX
a83f65ef-f92f-4ae1-b6e0-5e2d2d54474b,COLLEGE BILINGUE BETHELEHEM LEGRAND,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060186,COLLEGE BILINGUE BETHLEHEM LEGRAND,DIGIT_PREFIX
6c0185fb-1eef-460e-9787-3b928b14a36e,COLLEGE BILINGUE LINCOLN,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060187,COLLEGE BILINGUE LINCOLN,DIGIT_PREFIX
fd596179-a025-4cff-b79c-f93dd8bc6334,COLLEGE ELOHIM,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060188,COLLEGE ELOHIM,DIGIT_PREFIX
8f4dca37-726e-4afd-ae82-5f570644a2fc,COLLEGE PRIVE LAÏC LA GRACE,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060189,COLLEGE PRIVE LAIC LA GRACE,DIGIT_PREFIX
18999583-579f-4ffb-a00e-4bb7843f8be1,COLLEGE ROSA PARKS,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060190,COLLEGE ROSA PARKS,DIGIT_PREFIX
4752d4b8-2ede-48ff-a5c2-06e20a390b85,INSTITUT BILINGUE MICHELANN,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060197,INTITUT BILINGUE MICHELANN,DIGIT_PREFIX
e7343738-6d3f-473c-a1b0-87580332259d,INSTITUT JEAN BODY ZIBI,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060195,INSTITUT JEAN BODY ZIBI,DIGIT_PREFIX
849715f6-8cb6-4463-9e82-94d33b77be6a,INSTITUT NOTRE DAME DE LA PAIX,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060196,INSTITUT NOTRE DAME DE LA PAIX,DIGIT_PREFIX
4b989000-59d7-42a8-96f6-74f656d8302e,COLLEGE DIDEROT,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060208,COLLEGE DIDEROT,DIGIT_PREFIX
20c68fb7-03cd-4447-9c6d-1121ecf886a8,COLLEGE LA GRACE TCHETGNA,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,10040012,GRACE COMPREHENSIVE BILINGUAL HIGH SCHOOL NGAOUNDERE,DIGIT_PREFIX
345f3f2a-c7c6-4084-a8f3-989656de2d0c,COLLEGE LES FUTURS BOSS,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060210,COLLEGE LES FUTURS BOSS,DIGIT_PREFIX
39fd08c9-a2ec-4efc-8fe1-f83a48cac271,COLLEGE PRIVE LAÏC ATANGANA FOUDA ALBERT,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060213,COLLEGE PRIVE ATANGANA FOUDA ALBERT l&#039;ENSEIGNANT,DIGIT_PREFIX
da103290-5b1a-4bd6-b048-c6adc2583eb6,"COLLEGE PRIVE LAÏC BILINGUE ""LES BAMBIS""",Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060214,COLLEGE PRIVE LAIC BILINGUE LES BAMBIS,DIGIT_PREFIX
80567603-9d1d-4d3d-8d46-ebdfcfb3c468,COLLEGE PRIVE LAIC LA COLOMBE,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060216,COLLEGE PRIVEE LAIC LA COLOMBE,DIGIT_PREFIX
1c7f3668-ff45-4da5-b173-712f57ded3db,COLLEGE PRIVE LAIC LES SAPINS,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060215,COLLEGE PRIVE LAIC LES SAPINS,DIGIT_PREFIX
51543d3f-f778-4d26-bece-56b8c916df3d,COMPLEXE SCOLAIRE EVANGELIQUE DE PENTECOTE,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060217,COMPLEXE SCOLAIRE EVANGELIQUE DE PENTECOTE,DIGIT_PREFIX
1d4e43ce-54b6-426c-aebc-4dd9077f7b71,ENGLISH HIGH SCHOOL (E H S) YAOUNDÉ,Yaoundé,Centre,DUPLICATE_REVIEW,PROBABLE,11060219,ENGLISH HIGH SCHOOL (EHS) YAOUNDE,DIGIT_PREFIX
8da4158b-d712-4d69-8ac6-bd1fc5bc89d0,FONDATION SCOLAIRE AA,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060230,FONDATION SCOLAIRE AA,DIGIT_PREFIX
2eaff3fb-6492-4fa6-8a03-68104043cedb,FRAZATI BILINGUAL COLLEGE,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060231,FRAZATI BILINGUAL COLLEGE,DIGIT_PREFIX
4f86224f-6c19-41a1-91c0-a218fc3bc48e,INSTITUT PASCAL,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060233,INSTITUT PASCAL,DIGIT_PREFIX
ac9f78ff-89f3-4cdf-9ae1-49b2cb91023d,INSTITUT POLYVALENT BILINGUE DES NATIONS,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060236,INSTITUT POLYVALENT BILINGUE DES NATIONS,DIGIT_PREFIX
ec8c08b8-709d-40b4-b891-536a352965dc,INSTITUT POLYVALENT DE LA RENOVATION PEDAGOGIQUE,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060367,INSTITUT POLYVALENT DE LA RENOVATION PEDAGOGIQUE,DIGIT_PREFIX
8733d5b1-a6f4-4961-ae93-cc08145319ea,INSTITUT VICTOR HUGO,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060238,INSTITUT VICTOR HUGO,DIGIT_PREFIX
4f7f669e-561e-4fad-b059-ddd7fa75e9e6,WECARE SECONDARY SCHOOL,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060243,WECARE SECONDARY SCHOOL,DIGIT_PREFIX
428c7a73-0361-4a1c-ad12-3c2eb036d325,INSTITUT PRIVE LAIC PAUL MOMO,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060227,ENIET PAUL MOMO,DIGIT_PREFIX
f3277775-e891-43a2-aebd-acdef2d51139,COLLEGE PRIVE DIDEROT,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060208,COLLEGE DIDEROT,DIGIT_PREFIX
edccffa8-b25c-4b53-86eb-8c28b1156cee,INSTITUT PRIVE LAIC POLYVALENT RENOVATION PEDAGOGIQUE,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060166,INSTITUT NATIONAL PRIVE DE FORMATION PEDAGOGIQUE,DIGIT_PREFIX
81c07c58-3f3b-4e1f-94c1-d462e39879e6,INSTITUT PRIVE LAIC POLYVALENT BILINGUE DES NATIONS,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11080071,COLLEGE BILINGUE ALL NATIONS SCHOOLS,DIGIT_PREFIX
0079e29c-163a-4f85-b509-5e5ec22a522a,AMASIA MAHAMAIN BILINGUAL SECONDARY SCHOOL,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060250,COLLEGE BILINGUE AMASIA MAHANAIM,DIGIT_PREFIX
80359441-b27d-4b47-99de-ae717c2c1d6d,"COLLEGE ANGLO-SAXON ""PI AND JU PLUS",Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060180,NIL INTERNATIONAL ANGLO-SAXON COLLEGE,DIGIT_PREFIX
d40ca96f-9a30-45af-8f33-f887cbdf67b8,COLLEGE BILINGUE JEUNESSE LUMIERE,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060253,COLLEGE BILINGUE JEUNESSE-LUMIERE,DIGIT_PREFIX
586458ce-d8a2-4187-aae5-66d106ffaaa3,COLLEGE BILINGUE LES ANGES,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060254,COLLEGE BILINGUE LES ANGES,DIGIT_PREFIX
7bcfba36-b85f-42c9-9aa0-3097fd298e95,COLLEGE BILINGUE SHAKESPEARE,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060259,COLLEGE BILINGUE SHAKESPEARE,DIGIT_PREFIX
902d7dba-bb77-45bb-b119-ecfa538c3620,COLLEGE BILINGUE YONDO,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060260,COLLEGE BILINGUE YONDO,DIGIT_PREFIX
7671897a-7802-4b23-aef1-bed372a01239,COLLEGE BRAUNSCHWEIG (COLBRA),Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060261,COLLEGE BRAUNSCHWEIG,DIGIT_PREFIX
b5954d99-2fcd-49ea-afd4-03a2f608b52a,COLLEGE DE LA MEFOU,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060138,COLLEGE PRIVE LAIC LA MEFOU,DIGIT_PREFIX
bd41179c-d5c8-4406-971b-be33ea3fbb6f,COLLEGE FRANTZ FANON,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11080085,COLLEGE FRANTZ FANON LE MAJESTUEUX,DIGIT_PREFIX
4338dcb3-e32b-48e2-9988-a10de8b86dd1,COLLEGE MAISON DOLA,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060255,COLLEGE BILINGUE MAISON DOLA,DIGIT_PREFIX
17fee469-6890-4db2-8d30-52c5ace6116a,COLLEGE POLYVALENT LES LAUREATS,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060265,COLLEGE POLYVALENT LES LAUREATS,DIGIT_PREFIX
dec117b7-e851-49a9-b240-f09cfd318908,COLLEGE POLYVALENT PERE MATTHIEU,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060268,COLLEGE POLYVALENT PERE MATTHIEU,DIGIT_PREFIX
861c2a3e-dc85-4ac1-8f78-681378ef2801,COLLEGE POLYVALENT SAINT PIERRE,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060269,COLLEGE POLYVALENT SAINT PIERRE,DIGIT_PREFIX
0178ee83-9fe5-4f98-a9bb-40003f4880d1,COLLEGE PRIVE BILINGUE LES MIGNONS,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060288,CPL BILINGUE LES MIGNONS,DIGIT_PREFIX
882e1de3-1585-4d13-9dbd-fa5446a2fb7e,COLLEGE PRIVE ELOUNDOU MARGUERITE,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060386,COLLEGE PRIVE LAIC ELOUNDOU MARGUERITE,DIGIT_PREFIX
4d924a96-2952-4046-9a79-539a20aae423,COLLEGE PRIVE JARDIN D'EDEN,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060278,COLLEGE PRIVEE LAIC JARDIN D&#039;EDEN,DIGIT_PREFIX
1dfcf4ce-7f71-4658-920e-7f3d8d61ffee,COLLEGE PRIVE LAIC ATANGANA ESSOMBA,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060272,COLLEGE PRIVE LAIC ATANGANA ESSOMBA,DIGIT_PREFIX
65a5ddf9-ca55-4165-ba35-c50d2cbf41bb,COLLEGE PRIVE LAÏC DOLTA,Yaoundé,Centre,DUPLICATE_REVIEW,EXACT_NAME,11060274,COLLEGE PRIVE LAIC DOLTA,DIGIT_PREFIX
e2634b89-1f8e-4a3f-96ec-abc3c666fff2,COLLEGE PRIVE LAÏC EFFA GASTON (COPLEG),Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060275,COLLEGE PRIVE LAIC EFFA GASTON,DIGIT_PREFIX
92b02867-e5ba-4ae7-8fa9-362f012c6610,COLLEGE PRIVE LAÏC LES PHARAONS,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060276,COLLEGE PRIVE LAIC LES PHARAONS,DIGIT_PREFIX
cdb0c9f7-940e-452a-ac61-0a73eae318c1,COLLEGE PRIVE LAIC MONT-VALERIEN,Yaoundé,Centre,DUPLICATE_REVIEW,PROBABLE,11060266,COLLEGE POLYVALENT BILINGUE MONT VALERIEN,DIGIT_PREFIX
e8de5d53-5e95-4940-a6c7-91bd15497649,COLLEGE PRIVE LAÏC SAINT JOSEPH DE MIMBOMAN,Yaoundé,Centre,DUPLICATE_REVIEW,PROBABLE,10020002,COLLEGE BILINGUE SAINT JOSEPH DE BANKIM,DIGIT_PREFIX
6f0a2fa0-2309-4ac3-807b-b4a018aa6f84,COLLEGE PRIVE MADELEINE,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060277,COLLEGE PRIVE MADELEINE,DIGIT_PREFIX
eddf5b93-6998-494c-8605-0cf355251464,COMPLEXE SCOLAIRE EEKO DE L'ESPOIR,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060285,COMPLEXE SCOLAIRE EEKO DE L&#039;ESPOIR,DIGIT_PREFIX
