city,official_name,category_hint,source_name,source_url,source_type,match_type,matched_against
Yaoundé,British Isles International School Bastos,college,Recherche web générale,,tier3,REVIEW_REQUIRED,Collège Bilingue International
Yaoundé,British School of Cameroon,college,Recherche web générale,,tier3,INSUFFICIENT_SOURCE,
Yaoundé,GOPAL BILINGUAL SECONDARY SCHOOL,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé I)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,ACADEMIC COLLEGE OF EXCELLENCE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé I)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,BILIK-CITY BILINGUAL COMPLEX,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé I)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,CENTRE EDUCATIF D'EKOUDOU BASTOS (CEEB),college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé I)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,REVIEW_REQUIRED,Centre de Formation en Couture et Mode de Yaoundé
Yaoundé,COLLEGE BILINGUE PRIVE LAIC WILLIAN BOOTH,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé I)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE BILINGUE SEAT OF WISDOM,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé I)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE BILINGUE SIBAFO,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé I)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE D'ENSEIGNEMENT TECHNIQUE ET GENERAL DE L'UNITE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé I)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,REVIEW_REQUIRED,Lycée Général Leclerc
Yaoundé,COLLEGE FIDO,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé I)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE IPLEX EDUCATION,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé I)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE OLIVERAIE DE NYOM,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé I)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE OMGBA NDONGO,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé I)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PENIEL,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé I)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE BILINGUE LES PIERRES PRECIEUSES,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé I)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE LAÏC CHARLES MBAKOP,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé I)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE LAIC ENFANT D'AFRIQUE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé I)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,REVIEW_REQUIRED,Université Catholique d’Afrique
Yaoundé,COLLEGE PRIVE LAÏC FAPO,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé I)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE LAÏC L'EMERGENCE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé I)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE LAÏC LA FORGE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé I)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE LAÏC LA VICTOIRE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé I)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,ALREADY_LIVE,Complexe Scolaire La Victoire
Yaoundé,COLLEGE PRIVE LAÏC MARCEL BAYARDON,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé I)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE LAÏC MVOM-NNAM,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé I)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE SAINTE FAMILLE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé I)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,REVIEW_REQUIRED,Garderie-Maternelle Sainte-Anne
Yaoundé,COLLEGE SOCRATE ELANDI,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé I)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COMPLEXE SCOLAIRE BILINGUE METENOU,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé I)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COMPLEXE SCOLAIRE ILE EDUCATIVE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé I)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,"COMPLEXE SCOLAIRE INTERNATIONALE ""LA GAIETE",college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé I)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COMPLEXE SCOLAIRE ORNEL BILINGUAL ACADEMY,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé I)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COMPLEXE SCOLAIRE SAINT ANDRE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé I)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,REVIEW_REQUIRED,École Française André Malraux
Yaoundé,CTI-NYOM,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé I)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,FONDATION TSOUNGUI,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé I)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,INSTITUT BILINGUE D'ETOUDI,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé I)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,INSTITUT BILINGUE TOUMWA (IBT),college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé I)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,INSTITUT BLAISE PASCAL,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé I)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,INSTITUT MATAMFEN,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé I)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,INSTITUT MODERNE MBASSI,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé I)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,INSTITUT POLYVALENT JUNIOR,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé I)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,INSTITUT PRIVE LAÏC DE DEVELOPPEMENT INDUSTRIEL ET COMMERCIAL (ISDIC),college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé I)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE DE L'UNITE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé I)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE TECHNIQUE INDUSTRIEL,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé I)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,CETI BENIGNA,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé I)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE LAIC FAPO,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé I)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE LAIC INSTITUT JEAN BODY ZIBI,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé I)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,CETI SACRE COEUR DE MOKOLO,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé I)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,REVIEW_REQUIRED,École Publique de Mokolo
Yaoundé,BODIO BILINGUAL COMPLEX,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,CAMEROON SCHOOL OF EXCELLENCE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE BILINGUE GOLDEN INSTITUTE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE FADIMATOU HADJA,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE FOCHE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE LA DIGNITE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE MATHIEU ET CLAIRE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE POLYVALENT SAINT AUGUSTIN,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE DU SUCCES,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE LAIC DE L'ESPERANCE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE LAÏC DJA'ANKEU,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE LAÏC INTERNATIONAL PYTHAGORE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,REVIEW_REQUIRED,Collège Bilingue International
Yaoundé,COLLEGE PRIVE LAIC LAROUSSE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,"COLLEGE PRIVE LAÏC LE ""FANION""",college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE LAIC LES CHANTERELLES,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE LAIC LES LILAS,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE LAÏC MONTESQUIEU,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE LAÏC SAINT-EXUPERY,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE LAIC TOUSSAINT ANTOINE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE MONGO BETI,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COURS DU SOIR FADIMATOU HADJA,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,INSTITUT DE LA REFERENCE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,INSTITUT PRIVE LAÏC ESSOMBA,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,INSTITUT PRIVE LAÏC MBEUKAM,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,INSTITUT PRIVE LAÏC SIANTOU,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,INSTITUT SAMBA,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,NOTRE DAME DE LA BONNE SEMENCE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,QUEENSWAY INTERNATIONAL COLLEGE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,REVIEW_REQUIRED,Collège Bilingue International
Yaoundé,ROBEN MEMORIAL EDUCATIONAL COMPLEX,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLÈGE FADIMATOU HADJA,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,INSTITUT PRIVE LAIC ESSOMBA,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE D'ENSEIGNEMENT TECHNIQUE INDUSTRIEL FEMININ,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE LAIC DE L'ESPERANCE (COPES),college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE LAIC GOLDEN INSTITUTE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE LAIC LA DIGNITE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,CETI NOTRE DAME DES VICTOIRES,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé V)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,CITY BILINGUAL ACADEMY,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE B. OLIVE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE BILINGUE LES OISILLONS,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE DE LA RENOVATION,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE DES SCIENCES ET TECHNIQUES INDUSTRIELLES,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE EBANDA,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE FUSEE (FONDATION UNIVERSELLE STELLA ENGAMA),college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE JULES FERRY,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE MARKESSO,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE POLYVALENT BILINGUE LES AIGLONS,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE POLYVALENT LA MUTUELLE COMMUNAUTAIRE DE DEVELOPPEMENT,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE POLYVALENT SAINTE MERE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,REVIEW_REQUIRED,Garderie-Maternelle Sainte-Anne
Yaoundé,COLLEGE PRIVE LAÏC DU SAVOIR,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE LAIC FLEMING,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE LAIC JEAN JAURES,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE LAIC LA FONTAINE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE LAIC LES CHAMPS DU LYS,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE LAÏC MOKALA,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE LAIC NOTRE DAME DES BEATITUDES,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE LAIC SIGMUND FREUD,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE MODERNE DE L'ESPERANCE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COMPLEXE SCOLAIRE PRIVE LAÏC BILINGUE EMMAÜS (COSBIE),college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,FRANKY SECONDARY SCHOOL,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,GROUPE SCOLAIRE LES PIGEONS,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
